blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,160661
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037084837
sample_count,134826
duration_from_sample_count_ms,5000.000168
duration_error_ms,0.000168
duration_error_percent,0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
443,16.428582575,-10,-4.880000,-0.004880000
444,16.465667412,-19,-9.272000,-0.009272000
445,16.502752248,-34,-16.592000,-0.016592000
446,16.539837085,-1,-0.488000,-0.000488000
447,16.576921921,-36,-17.568000,-0.017568000
448,16.614006758,-28,-13.664000,-0.013664000
449,16.651091594,14,6.832000,0.006832000
450,16.688176431,-65,-31.720000,-0.031720000
451,16.725261267,-8,-3.904000,-0.003904000
452,16.762346104,-22,-10.736000,-0.010736000
453,16.799430940,20,9.760000,0.009760000
454,16.836515777,-28,-13.664000,-0.013664000
455,16.873600613,-21,-10.248000,-0.010248000
456,16.910685450,-36,-17.568000,-0.017568000
457,16.947770286,1,0.488000,0.000488000
458,16.984855123,-3,-1.464000,-0.001464000
459,17.021939959,-35,-17.080000,-0.017080000
460,17.059024796,-4,-1.952000,-0.001952000
461,17.096109632,-30,-14.640000,-0.014640000
462,17.133194469,-38,-18.544000,-0.018544000
463,17.170279305,-9,-4.392000,-0.004392000
464,17.207364142,-20,-9.760000,-0.009760000
465,17.244448978,16,7.808000,0.007808000
466,17.281533815,-19,-9.272000,-0.009272000
467,17.318618651,-19,-9.272000,-0.009272000
468,17.355703488,-31,-15.128000,-0.015128000
469,17.392788325,-27,-13.176000,-0.013176000
470,17.429873161,-26,-12.688000,-0.012688000
471,17.466957998,-9,-4.392000,-0.004392000
472,17.504042834,-7,-3.416000,-0.003416000
473,17.541127671,-8,-3.904000,-0.003904000
474,17.578212507,-5,-2.440000,-0.002440000
475,17.615297344,-29,-14.152000,-0.014152000
476,17.652382180,-48,-23.424000,-0.023424000
477,17.689467017,-25,-12.200000,-0.012200000
478,17.726551853,-8,-3.904000,-0.003904000
479,17.763636690,-51,-24.888000,-0.024888000
480,17.800721526,-35,-17.080000,-0.017080000
481,17.837806363,-21,-10.248000,-0.010248000
482,17.874891199,18,8.784000,0.008784000
483,17.911976036,-34,-16.592000,-0.016592000
484,17.949060872,-55,-26.840000,-0.026840000
485,17.986145709,-5,-2.440000,-0.002440000
486,18.023230545,-27,-13.176000,-0.013176000
487,18.060315382,-33,-16.104000,-0.016104000
488,18.097400218,-25,-12.200000,-0.012200000
489,18.134485055,-26,-12.688000,-0.012688000
490,18.171569891,-17,-8.296000,-0.008296000
491,18.208654728,-16,-7.808000,-0.007808000
492,18.245739564,-39,-19.032000,-0.019032000
493,18.282824401,-19,-9.272000,-0.009272000
494,18.319909237,-22,-10.736000,-0.010736000
495,18.356994074,14,6.832000,0.006832000
496,18.394078910,-27,-13.176000,-0.013176000
497,18.431163747,-46,-22.448000,-0.022448000
498,18.468248583,-26,-12.688000,-0.012688000
499,18.505333420,-44,-21.472000,-0.021472000
500,18.542418256,16,7.808000,0.007808000
501,18.579503093,-44,-21.472000,-0.021472000
502,18.616587929,-12,-5.856000,-0.005856000
503,18.653672766,-14,-6.832000,-0.006832000
504,18.690757602,-8,-3.904000,-0.003904000
505,18.727842439,-3,-1.464000,-0.001464000
506,18.764927275,-11,-5.368000,-0.005368000
507,18.802012112,-54,-26.352000,-0.026352000
508,18.839096949,-27,-13.176000,-0.013176000
509,18.876181785,-52,-25.376000,-0.025376000
510,18.913266622,-17,-8.296000,-0.008296000
511,18.950351458,-20,-9.760000,-0.009760000
512,18.987436295,-65,-31.720000,-0.031720000
513,19.024521131,-23,-11.224000,-0.011224000
514,19.061605968,-25,-12.200000,-0.012200000
515,19.098690804,-27,-13.176000,-0.013176000
516,19.135775641,-17,-8.296000,-0.008296000
517,19.172860477,-59,-28.792000,-0.028792000
518,19.209945314,16,7.808000,0.007808000
519,19.247030150,-41,-20.008000,-0.020008000
520,19.284114987,-11,-5.368000,-0.005368000
521,19.321199823,15,7.320000,0.007320000
522,19.358284660,-16,-7.808000,-0.007808000
523,19.395369496,-35,-17.080000,-0.017080000
524,19.432454333,-14,-6.832000,-0.006832000
525,19.469539169,-31,-15.128000,-0.015128000
526,19.506624006,2,0.976000,0.000976000
527,19.543708842,-20,-9.760000,-0.009760000
528,19.580793679,5,2.440000,0.002440000
529,19.617878515,-53,-25.864000,-0.025864000
530,19.654963352,-13,-6.344000,-0.006344000
531,19.692048188,-2,-0.976000,-0.000976000
532,19.729133025,-32,-15.616000,-0.015616000
533,19.766217861,-13,-6.344000,-0.006344000
534,19.803302698,-38,-18.544000,-0.018544000
535,19.840387534,-26,-12.688000,-0.012688000
536,19.877472371,-29,-14.152000,-0.014152000
537,19.914557207,-31,-15.128000,-0.015128000
538,19.951642044,-47,-22.936000,-0.022936000
539,19.988726880,-29,-14.152000,-0.014152000
540,20.025811717,-34,-16.592000,-0.016592000
541,20.062896553,-26,-12.688000,-0.012688000
542,20.099981390,-12,-5.856000,-0.005856000
543,20.137066226,5,2.440000,0.002440000
